,year,make,mileage,dealer_rating,days_listed,price,market_price,city,state
817,2014,Kia,24817,5.0,14,20615,22831,Vestal,NY
818,2012,Honda,89000,4.5,60,19254,21383,Pittston,PA
819,2015,Toyota,11448,4.0,71,25999,29571,Kingston,NY
820,2013,Toyota,23815,4.0,68,14647,16548,Albany,NY
821,2008,GMC,96208,5.0,17,16995,19717,Brewerton,NY
822,2010,Honda,54889,3.5,71,11998,13809,Liverpool,NY
823,2011,Ram,114487,4.5,70,15995,18671,East Syracuse,NY
824,2015,Honda,15461,4.5,2,22900,25022,Troy,NY
825,2013,Buick,58248,4.0,77,16500,18509,Clinton,NY
826,2010,GMC,95304,3.5,125,13995,16596,Bridgeport,NY
827,2013,BMW,22131,4.5,99,23999,26619,Endicott,NY
828,2012,Chevrolet,72969,5.0,50,17999,20388,Tunkhannock,PA
829,2014,Chevrolet,32771,3.0,347,13500,15963,Tully,NY
830,2012,Ford,70284,5.0,70,21500,24529,Albany,NY
831,2004,Chevrolet,25888,4.0,195,19995,22753,Warwick,NY
832,2005,Jeep,110232,2.5,8,5999,8435,Central Square,NY
833,2015,Chevrolet,25589,5.0,14,44495,47871,Harriman,NY
834,2015,Acura,40364,4.0,14,34987,37598,Wappingers Falls,NY
835,2009,Honda,86342,5.0,120,6950,8592,Syracuse,NY
836,2014,GMC,19514,4.5,112,30999,34312,Sidney,NY
837,2009,Mitsubishi,117310,1.0,64,7995,10304,Marcy,NY
838,2014,Ram,21260,5.0,66,29995,32275,Oneonta,NY
839,2007,Mercury,93043,5.0,70,7490,9532,Cohoes,NY
840,2011,Ram,71583,4.5,15,18971,23284,LATHAM,NY
841,2012,Chevrolet,36621,4.5,15,14995,17271,Monticello,NY
842,2010,Nissan,91381,5.0,99,7995,10152,Kingston,NY
843,2010,Hyundai,94000,5.0,24,10800,12839,Sauquoit,NY
844,2012,Chevrolet,68000,5.0,7,11995,13699,Binghamton,NY
845,2014,MINI,30551,3.5,191,15000,18047,Clifton Park,NY
846,2009,Subaru,110565,3.5,1,7495,9415,Glenville,NY
847,2015,GMC,9429,5.0,3,20500,23031,Pittsfield,MA
848,2013,Toyota,58542,5.0,35,25112,28453,Scranton,PA
849,2011,Chevrolet,74000,4.0,10,27500,31286,Albany,NY
850,2012,Ford,91507,4.0,134,15850,18838,Sussex,NJ
851,2007,Chevrolet,8000,5.0,17,31000,33951,Endicott,NY
852,2010,Honda,112800,4.5,60,10975,12611,Sidney,NY
853,2012,Nissan,76760,5.0,143,17632,19788,Rhinebeck,NY
854,2007,Volkswagen,82294,5.0,5,6911,8599,East Stroudsburg,PA
855,2015,Nissan,5132,4.0,169,14997,17346,Albany,NY
856,2012,Honda,93900,5.0,4,9950,11664,Dingmans Ferry,PA
857,2014,Toyota,38137,4.0,27,15997,17935,Latham,NY
858,2015,Toyota,23873,5.0,105,21398,23381,Kingston,NY
859,2013,Hyundai,31660,4.0,14,17977,20344,CORLANDT MANOR,NY
860,2011,Chevrolet,42639,5.0,154,26490,29512,Auburn,NY
861,2013,GMC,54820,4.0,52,23109,25657,Lake Katrine,NY
862,2008,Ford,104000,5.0,21,5000,6745,Dover Plains,NY
863,2011,Mercedes-Benz,61808,4.5,43,21400,23973,Clifton Park,NY
864,2009,Mercedes-Benz,75106,4.5,23,12995,15031,East Syracuse,NY
865,2011,Toyota,85535,4.0,106,12999,15366,Ithaca,NY
866,2013,Volvo,21918,4.5,35,28950,31902,Glenmont,NY
867,2014,Ford,22083,5.0,53,29995,34786,Scranton,PA
868,2016,GMC,2594,5.0,13,32985,36161,Scranton,PA
869,2012,Nissan,68436,5.0,13,12864,14466,East Stroudsburg,PA
870,2008,Audi,105000,5.0,3,7900,9911,Syracuse,NY
871,2005,Chevrolet,128084,3.0,41,6988,10255,Westmoreland,NY
872,2006,GMC,140570,5.0,28,4995,7257,Boonville,NY
873,2013,Toyota,71389,5.0,44,23800,26758,Scranton,PA
874,2015,Jeep,8562,5.0,65,32236,34822,Warwick,NY
875,2016,Ford,5448,5.0,42,20995,23188,Scranton,PA
876,2015,Subaru,26035,4.0,67,18287,20275,Pittsfield,MA
877,2014,Lincoln,28486,3.5,22,21492,24604,Millerton,NY
878,2014,Subaru,29247,5.0,6,17895,19796,Scranton,PA
879,2016,Ram,13826,1.5,69,26900,31009,Schenectady,NY
880,2010,Chevrolet,78538,4.5,45,11995,14320,Cortland,NY
881,2015,Ford,20619,5.0,241,10300,11921,Rome,NY
882,2013,Hyundai,43995,4.0,1,12499,14371,Wappingers Falls,NY
883,2009,Mazda,95936,4.0,112,6990,8575,Lake Hopatcong,NJ
884,2009,Mazda,110710,5.0,16,6911,8664,East Stroudsburg,PA
885,2010,BMW,94889,4.5,106,11295,13388,East Syracuse,NY
886,2013,BMW,25349,3.5,91,24351,27855,Kingston,PA
887,2015,Mazda,18325,4.5,101,15995,18092,Syracuse,NY
888,2008,Chevrolet,173251,4.0,10,12495,15410,Poughkeepsie,NY
889,2016,Audi,7061,5.0,3,38999,42432,Latham,NY
890,2013,Toyota,38208,4.5,73,29499,32716,Endicott,NY
891,2010,Nissan,87045,4.0,122,9997,12374,New Hampton,NY
892,2014,Ford,15993,4.5,76,29595,32751,Troy,NY
893,2013,Chevrolet,33060,4.5,48,24780,27245,Endicott,NY
894,2012,Subaru,28898,4.0,14,17877,19713,CORLANDT MANOR,NY
895,2015,Ford,551,4.0,260,22988,25427,Dickson City,PA
896,2013,BMW,38935,4.5,77,27998,30548,Scranton,PA
897,2015,Ford,34612,5.0,45,11495,13209,Sayre,PA
898,2015,Toyota,19572,5.0,60,37109,39344,Scranton,PA
899,2012,Chevrolet,41000,4.0,9,8749,10533,Albany,NY
900,2013,GMC,87292,4.0,45,21498,23673,Lake Katrine,NY
901,2014,Chevrolet,104676,4.0,90,11495,13507,Albany,NY
902,2006,Honda,113758,4.0,29,6994,8654,Stroudsburg,PA
903,2007,Dodge,52433,4.5,12,12000,15564,Brewerton,NY
904,2015,Ford,33108,4.0,65,16788,19062,Dickson City,PA
905,2015,Ford,22393,4.0,136,19988,22413,Dickson City,PA
906,2014,Subaru,90074,4.5,6,19000,21288,East Nassau,NY
907,2012,Ram,64508,5.0,2,20300,22589,Tunkhannock,PA
908,2010,Dodge,71624,4.5,36,6495,8378,Scott Township,PA
909,2009,Nissan,45276,5.0,66,7577,9176,Cortland,NY
910,2014,Chevrolet,50985,4.5,4,11995,14063,Scranton,PA
911,1997,BMW,187805,4.5,38,2000,3235,Newburgh,NY
912,2010,Dodge,126249,3.0,93,3995,6270,Scranton,PA
913,2014,GMC,46677,4.0,80,26900,29394,Kingston,NY
914,2009,GMC,42283,4.5,20,17990,20018,Wysox,PA
915,2011,Chevrolet,89064,4.5,72,14700,16706,Rome,NY
916,2015,Jeep,29512,4.0,170,28989,31992,Albany,NY
917,2009,BMW,70220,5.0,2,11450,13174,Binghamton,NY
918,2013,GMC,35559,4.5,116,31674,33902,Syracuse,NY
919,2013,Dodge,31336,4.5,68,22723,25092,Rome,NY
920,2010,Jeep,100734,4.5,30,10995,12798,East Syracuse,NY
921,2009,Toyota,53363,4.0,24,7795,9518,Warwick,NY
922,2005,Audi,112855,3.5,492,3995,5672,Sussex,NJ
923,2006,Honda,131000,5.0,101,6995,9074,Schenectady,NY
924,2007,Ford,93630,5.0,144,14495,16962,Schenectady,NY
925,2013,Mercedes-Benz,18989,5.0,105,57999,63862,Wappingers Falls,NY
926,2012,BMW,81000,4.0,7,24100,27464,Albany,NY
927,2011,Chevrolet,73458,4.5,69,27100,29977,STROUDSBURG,PA
928,2009,GMC,100759,4.0,44,15995,18292,Binghamton,NY
929,2013,Chevrolet,29921,5.0,256,29999,32745,Kingston,PA
930,2013,Chevrolet,33541,3.0,447,11997,13691,Milford,PA
931,2012,Ford,105228,3.5,8,7495,9555,Bridgeport,NY
932,2007,Honda,151800,5.0,10,5888,7716,East Stroudsburg,PA
933,2005,Subaru,169724,5.0,5,3650,5344,Ilion,NY
934,2012,Hyundai,88581,4.0,70,7995,9792,Binghamton,NY
935,2011,Dodge,51000,5.0,16,13990,15965,Oneida,NY
936,2015,Hyundai,30523,5.0,32,17495,19408,Elmira,NY
937,2015,Ford,10112,5.0,17,19995,22033,Sayre,PA
938,2011,Chevrolet,95740,4.0,36,10995,12899,Branchville,NJ
939,2015,Hyundai,16368,5.0,16,15888,18265,SYRACUSE,NY
940,2013,Chevrolet,50443,4.5,76,15847,17659,Syracuse,NY
941,2016,Jeep,12117,4.5,1,16999,19056,Fulton,NY
942,2009,Chevrolet,114076,3.5,21,16995,19614,Bridgeport,NY
943,2013,Honda,25321,4.5,13,13499,15003,Cortland,NY
944,2005,Dodge,103000,4.5,85,10100,12498,Rome,NY
945,2012,Hyundai,73005,4.0,121,11497,13484,New Hampton,NY
946,2014,BMW,43080,5.0,17,23888,26769,Newton,NJ
947,2005,Ford,139351,4.5,52,5499,7758,Ellenville,NY
948,2015,GMC,1456,5.0,150,33339,37738,Scranton,PA
949,2012,BMW,41863,4.5,8,24770,27567,Latham,NY
950,2013,Ford,102113,4.5,51,15595,17952,Poughkeepsie,NY
951,2010,GMC,65570,4.0,21,13995,16140,Ballston Spa,NY
952,2009,Chevrolet,75396,5.0,80,7995,9699,Rome,NY
953,2012,Fiat,42400,5.0,39,7500,9188,Pittsfield,MA
954,2013,Chevrolet,46470,4.0,45,16000,17949,Troy,NY
955,2014,Ford,98841,4.0,1,13997,16330,Binghamton,NY
956,2015,Volvo,15525,5.0,65,24566,26752,East Stroudsburg,PA
957,2014,Subaru,32177,5.0,6,18995,20706,Schenectady,NY
958,2012,Dodge,116625,5.0,16,18450,21190,Binghamton,NY
959,2012,Chevrolet,74000,4.5,139,8975,10764,Sidney,NY
960,2011,Chevrolet,9937,4.0,105,40888,44574,Dickson City,PA
961,2015,Chevrolet,9859,5.0,56,29733,32962,Auburn,NY
962,2011,Hyundai,72418,5.0,14,9299,11249,Albany,NY
963,2013,Honda,25130,4.0,34,13442,14861,Wappingers Falls,NY
964,2011,GMC,87726,4.0,43,13998,16028,Pittsfield,MA
965,2014,BMW,36045,4.5,28,46880,52436,Latham,NY
966,2014,Ford,39515,4.5,281,10495,12252,Schenectady,NY
967,2005,Jeep,96924,3.0,152,8499,10572,Poughkeepsie,NY
968,2010,Nissan,81212,3.0,1,6995,9427,Poughkeepsie,NY
969,2014,Ford,35817,4.0,163,33023,35919,Albany,NY
970,2007,Chevrolet,97095,4.0,99,14695,17232,Cicero,NY
971,2015,Honda,14219,5.0,18,13995,15308,Elmira,NY
972,2011,Honda,49347,4.5,44,23000,25035,Clifton Park,NY
973,2012,Honda,66407,5.0,1,16000,18041,New Hampton,NY
974,2011,Chevrolet,105000,4.5,92,5900,7567,Rome,NY
975,2013,Ford,80044,4.0,16,12995,15030,CICERO,NY
976,2015,Honda,32384,4.5,56,23499,25613,Ellenville,NY
977,2011,Honda,103510,3.0,52,11995,14082,Moosic,PA
978,2013,Kia,97329,4.5,1,6999,8478,Sidney,NY
979,2015,Ford,19412,4.0,113,15979,18217,Dickson City,PA
980,2011,Nissan,40000,4.0,117,12995,14889,Saugerties,NY
981,2012,Mazda,84729,4.5,30,15975,18370,Newton,NJ
982,2010,Mercedes-Benz,106469,5.0,31,23964,27715,Latham,NY
983,2015,Jeep,18083,5.0,1,20500,22531,New Hampton,NY
984,2007,Ford,75116,3.5,31,11995,15130,Glenville,NY
985,2013,Volvo,17400,4.0,549,28988,32182,Pulaski,NY
986,2011,Dodge,65949,5.0,78,9000,10843,Vestal,NY
987,2013,Nissan,58061,4.5,67,12888,14773,Rensselaer,NY
988,2011,Chevrolet,5261,4.0,77,17999,20123,Syracuse,NY
989,2006,Honda,145931,4.5,41,5295,6930,Fulton,NY
990,2010,Volkswagen,59100,3.0,217,7995,9756,Poughkeepsie,NY
991,2008,Dodge,132675,4.0,13,5999,7841,Dickson City,PA
992,2014,Jeep,18673,5.0,60,24994,27311,Elmira,NY
993,2009,Chevrolet,88000,5.0,116,16995,19247,Ballston Spa,NY
994,2005,Dodge,73834,3.0,330,8595,10922,Moosic,PA
995,2013,Chevrolet,44900,5.0,92,10699,12293,Greenwich,NY
996,2006,Chevrolet,100081,4.5,23,9400,11626,Ellenville,NY
997,2011,Honda,72000,4.0,35,13995,15599,Auburn,NY
998,2014,Mazda,23276,4.5,101,22995,24790,Syracuse,NY
999,2008,Jeep,119000,4.0,25,5499,7388,Scranton,PA
1000,2012,Ford,31120,4.0,1,7495,9699,Branchville,NJ
1001,2014,Ford,52850,4.0,35,19995,22209,Kingston,NY
1002,2008,Honda,136676,4.5,17,7350,9179,Barneveld,NY
1003,2003,Dodge,62000,3.5,1,5950,7813,Modena,NY
1004,2014,Ford,36794,5.0,115,25361,28109,Vestal,NY
1005,2014,Kia,49000,4.0,112,11995,13773,Auburn,NY
1006,2009,Toyota,58200,4.5,42,9990,11954,Berwick,PA
1007,2011,Chevrolet,65491,5.0,13,10000,11795,Norwich,NY
1008,2014,Audi,6047,5.0,53,47999,51044,Larksville,PA
1009,2015,Chevrolet,3153,4.0,14,50500,55365,Wilkes Barre,PA
1010,2014,Jeep,51566,3.5,102,22500,25098,Yorkville,NY
1011,2009,Kia,131000,4.5,116,3295,4919,Scott Township,PA
1012,2012,Ford,90445,4.0,42,11995,13961,Walden,NY
1013,2015,Kia,31682,4.0,13,11000,12806,Albany,NY
1014,2014,Ford,35082,5.0,7,15500,17292,Bartonsville,PA
1015,2008,Honda,70241,4.5,17,9999,11910,Yorkville,NY
1016,2012,Suzuki,112000,5.0,27,5500,7504,Poughkeepsie,NY
1017,2015,Jeep,18509,3.0,116,16855,19504,Saratoga Springs,NY
1018,2009,Chevrolet,34619,5.0,45,30999,36009,Phoenix,NY
1019,2015,Toyota,42864,5.0,69,12224,13921,Kingston,NY
1020,2014,Toyota,22784,5.0,177,18474,20655,Scranton,PA
1021,2015,Jeep,30887,4.5,83,15000,16771,Clifton Park,NY
1022,2003,Toyota,171530,5.0,24,7847,10170,East Stroudsburg,PA
1023,2012,Kia,75694,4.0,57,16399,18642,Kingston,NY
1024,2013,Toyota,26920,5.0,135,18605,20729,Scranton,PA
1025,2013,Hyundai,69761,3.5,71,14000,16401,Clifton Park,NY
1026,2016,Chevrolet,641,5.0,51,16124,18648,Scranton,PA
1027,2014,Nissan,31190,4.5,2,12900,14862,Troy,NY
1028,2009,Ford,111125,4.0,104,5995,7813,Cortland,NY
1029,2013,Chevrolet,52121,4.5,18,10995,12550,Fayetteville,NY
1030,2013,Jeep,32762,5.0,60,12716,14315,Elmira,NY
1031,2013,Ford,31408,4.0,140,15999,18705,Albany,NY
1032,2009,Chevrolet,139285,4.0,5,8623,10632,Stroudsburg,PA
1033,2007,Chevrolet,126988,4.5,96,13999,16915,Towanda,PA
1034,2011,Ford,74987,5.0,121,25988,28389,Newton,NJ
1035,2006,Ford,146890,3.5,465,3995,6039,Sussex,NJ
1036,2010,Subaru,93477,3.0,217,10995,12917,Poughkeepsie,NY
1037,2008,Jeep,90022,2.5,70,8495,10709,Central Square,NY
1038,2013,Subaru,40807,3.0,244,18500,20475,Cortland,NY
1039,2013,Chevrolet,43400,3.0,1,30000,33299,Saugerties,NY
1040,2012,Volvo,77858,4.0,400,19999,21903,Syracuse,NY
1041,2003,Chevrolet,144000,3.0,100,3995,6218,Schenectady,NY
1042,2014,GMC,33290,4.5,63,34477,37648,Sussex,NJ
1043,2013,Ford,25162,5.0,8,13495,15250,Scranton,PA
1044,2014,Chevrolet,25947,5.0,431,22989,25228,Vestal,NY
1045,2014,Subaru,79475,4.0,79,13497,15198,New Hampton,NY
1046,2014,Chevrolet,30166,5.0,81,12995,14859,Elmira,NY
1047,2012,Ford,108352,4.0,15,17999,20845,Poughkeepsie,NY
1048,2013,Ford,48659,5.0,7,23999,26713,Hortonville,NY
1049,2013,Nissan,36000,4.5,327,13200,15492,Rome,NY
1050,2014,Nissan,42361,4.0,105,15995,19200,Binghamton,NY
1051,2010,Jeep,115069,5.0,17,6995,8778,Hoosick Falls,NY
1052,2010,BMW,127035,4.0,133,11888,13910,Syracuse,NY
1053,2012,Acura,79477,4.0,14,13971,15859,Wappingers Falls,NY
1054,2013,Honda,38079,5.0,60,15998,17457,Elmira,NY
1055,2013,Hyundai,44153,5.0,465,16960,19272,Scranton,PA
1056,2007,GMC,101111,5.0,164,9995,12770,Hoosick Falls,NY
1057,2016,Honda,11814,3.0,17,27995,31198,Auburn,NY
1058,2014,Hyundai,42228,5.0,23,9307,11072,Kingston,NY
1059,2005,Mazda,117000,5.0,155,3500,6208,Middletown,NY
1060,2006,Ford,155293,4.0,64,8995,11900,Branchville,NJ
1061,2007,Dodge,69543,3.0,6,10995,13596,Moosic,PA
1062,2013,Cadillac,18108,4.5,21,26999,29532,Sidney,NY
1063,2008,BMW,92500,5.0,9,10495,12385,Boonville,NY
1064,2005,Ford,149544,4.5,5,5495,8305,Wingdale,NY
1065,2013,Chevrolet,15027,4.5,115,19579,21749,Glenmont,NY
1066,2012,Ford,82641,4.0,3,17497,20234,Binghamton,NY
1067,2015,Volvo,8543,5.0,3,34333,37718,East Stroudsburg,PA
1068,2011,Subaru,53478,5.0,291,17498,19504,Rhinebeck,NY
1069,2007,Chevrolet,75973,3.5,9,8995,11393,Sussex,NJ
1070,2010,Mercedes-Benz,77560,4.0,86,17990,20024,Lake Hopatcong,NJ
1071,2011,Ford,120893,4.0,2,12995,15616,Albany,NY
1072,2010,Hyundai,66424,4.5,7,10888,12597,East Syracuse,NY
1073,2010,Volkswagen,71832,4.5,7,7995,9851,Rensselaer,NY
1074,2013,Hyundai,35021,4.5,104,11774,13318,Pittston,PA
1075,2014,Chevrolet,30872,4.5,72,11775,13327,Endicott,NY
1076,2010,Toyota,90300,4.0,41,9999,12034,Johnstown,NY
1077,2011,Acura,24947,4.0,19,16997,18954,CORLANDT MANOR,NY
1078,2015,Fiat,8900,4.5,140,10975,12752,Sidney,NY
1079,2007,Mazda,122203,3.0,2,3995,5702,Scranton,PA
1080,2003,Lexus,81460,5.0,45,6495,8355,Cortland,NY
1081,2013,Chevrolet,11900,5.0,16,18999,20791,Greenwich,NY
1082,2014,Jeep,21020,4.5,148,28500,30691,Troy,NY
1083,2011,Chevrolet,101000,4.0,64,22997,25769,Round Lake,NY
1084,2009,Dodge,63769,5.0,26,9477,11219,East Stroudsburg,PA
1085,2011,Ford,103596,4.5,167,10491,12247,New Windsor,NY
1086,2011,Ford,70130,5.0,124,11500,13118,Vestal,NY
1087,2006,Ford,120000,5.0,43,4995,6772,Poughkeepsie,NY
1088,2016,Chrysler,12577,5.0,98,23599,25510,Tunkhannock,PA
1089,2012,Ford,80561,4.0,129,6977,8900,New Hampton,NY
1090,2010,Ford,100450,4.5,4,9995,12081,Troy,NY
1091,2011,Nissan,54795,4.0,4,6488,8587,Oneonta,NY
1092,2010,Ford,95796,5.0,22,14990,18364,Vestal,NY
1093,2014,Ford,9767,5.0,49,26999,31990,Eynon,PA
1094,2006,Lexus,143925,4.5,134,8495,10584,Hudson,NY
1095,2013,Chevrolet,40989,4.0,36,13600,15328,Kingston,NY
1096,2013,GMC,55572,4.0,69,36777,39636,New Hampton,NY
1097,2007,Toyota,93046,4.5,37,6995,8571,East Syracuse,NY
1098,2015,Toyota,9755,5.0,149,28875,31663,Scranton,PA
1099,2014,Mitsubishi,33000,4.5,18,11900,13657,Apalachin,NY
1100,2015,Chrysler,15695,4.5,220,20500,22859,Troy,NY
1101,2015,Jeep,9695,5.0,32,16922,18731,Schenectady,NY
1102,2011,Dodge,106432,5.0,25,10829,12565,Tunkhannock,PA
1103,2006,Mazda,26000,4.5,9,10900,12827,Apalachin,NY
1104,2007,Jeep,81790,5.0,36,6499,8322,Albany,NY
1105,2013,Buick,32649,4.0,50,14995,16914,Albany,NY
1106,2012,Toyota,31566,4.0,112,14999,16863,Peckville,PA
1107,2013,Chevrolet,95635,4.0,168,16999,19066,Pawling,NY
1108,2008,Honda,97989,4.0,80,9938,11680,Albany,NY
1109,2015,Kia,31362,4.5,1,13999,15820,Stroudsburg,PA
1110,2013,Subaru,43180,5.0,6,13990,15514,Greenwich,NY
1111,2010,Honda,100155,4.0,72,12235,13963,Lake Katrine,NY
1112,2013,Ram,27381,4.0,14,22890,26996,Newburgh,NY
1113,2007,Nissan,130792,5.0,1,6500,8816,Middletown,NY
1114,2014,Nissan,32295,4.5,3,12900,14810,Troy,NY
1115,2005,Volvo,120693,4.0,129,4495,5993,Lake Hopatcong,NJ
1116,2013,Ford,32299,3.5,65,12495,14466,Glenville,NY
1117,2016,Toyota,6751,5.0,36,17312,19628,Kingston,NY
1118,2015,Honda,4979,5.0,9,25495,27097,Troy,NY
1119,2014,Chevrolet,27900,4.5,190,13775,15760,Sidney,NY
1120,2002,Jeep,96000,4.5,7,8995,11372,Newburgh,NY
1121,2011,Chevrolet,84656,5.0,171,8995,11125,Hoosick Falls,NY
1122,2015,Hyundai,12579,5.0,151,17990,21041,West Coxsackie,NY
1123,2013,Ford,40000,5.0,7,9995,11564,Binghamton,NY
1124,2015,GMC,44786,4.5,18,51500,54905,Syracuse,NY
1125,2013,BMW,31940,3.5,52,28992,32069,Kingston,PA
1126,2009,GMC,79366,5.0,196,17995,20043,Schenectady,NY
1127,2014,Honda,3331,4.0,79,12995,14859,Albany,NY
1128,2013,Toyota,43805,5.0,105,23899,26071,Kingston,NY
1129,2008,Nissan,96661,5.0,56,10308,12340,Auburn,NY
1130,2015,Chevrolet,60067,5.0,27,43872,47955,Vestal,NY
1131,2015,Dodge,27040,3.0,141,17500,19924,Fayetteville,NY
1132,2013,Toyota,40180,4.5,67,25995,28361,East Syracuse,NY
1133,2013,Audi,25974,5.0,114,26500,28984,Latham,NY
1134,2010,Volvo,56589,4.0,37,13995,16394,Kingston,NY
1135,2012,Ford,26346,4.0,1,9497,11209,Binghamton,NY
1136,2011,Ford,90766,4.5,51,9999,11641,Sidney,NY
1137,2015,Hyundai,21179,5.0,156,10878,12530,Kingston,NY
1138,2008,Ford,53981,3.5,25,15367,17306,Schenectady,NY
1139,2011,Acura,74000,5.0,59,22500,25094,Clay,NY
1140,2013,Chevrolet,46252,4.0,53,12000,13530,Albany,NY
1141,2013,Subaru,87268,5.0,245,16349,18341,Rhinebeck,NY
1142,2014,Honda,44530,4.0,67,19995,21862,Albany,NY
1143,2014,Ford,19525,4.5,46,28400,31133,Troy,NY
1144,2005,Ford,110172,4.5,13,8980,12238,Exeter,PA
1145,2012,Ford,82108,3.5,132,12995,15096,Glenville,NY
1146,2014,Chevrolet,30856,5.0,10,15995,17747,Scranton,PA
1147,2013,BMW,28094,4.5,66,28500,31633,Glenmont,NY
1148,2011,Ram,47308,5.0,55,20995,24688,Yorkville,NY
1149,2006,Buick,105076,5.0,29,4995,6620,Scranton,PA
1150,2010,Ford,85000,4.5,118,12999,14992,Poughquag,NY
1151,2013,Ford,97478,4.5,81,20980,23818,Exeter,PA
1152,2008,Dodge,123000,4.0,46,19995,24050,Wysox,PA
1153,2007,Dodge,83010,5.0,37,5995,7865,Gloversville,NY
1154,2003,Dodge,125120,4.0,9,5995,8114,Germantown,NY
1155,2016,Audi,5693,5.0,46,45999,49168,Larksville,PA
1156,2006,Dodge,151000,4.0,29,5999,8009,Rensselaer,NY
1157,2009,Audi,32050,3.5,1,15995,18264,Glenville,NY
1158,2015,Toyota,47596,5.0,65,12053,13688,Kingston,NY
1159,2016,Porsche,881,5.0,95,58499,64975,Larksville,PA
1160,2015,Ram,15509,5.0,346,27990,30492,Scranton,PA
1161,2011,GMC,83102,5.0,10,21922,24139,Schenectady,NY
1162,2013,Ford,46292,5.0,261,21717,23893,Kingston,NY
1163,2014,Honda,40175,4.0,79,19995,21856,Albany,NY
1164,2013,Mercedes-Benz,19062,5.0,105,31530,34230,Wappingers Falls,NY
1165,2015,Chevrolet,18036,3.5,168,12982,14936,Amsterdam,NY
1166,2008,Subaru,43025,3.5,31,9995,12110,Mahopac,NY
1167,2010,Chevrolet,91615,5.0,53,9250,11237,Binghamton,NY
1168,2004,Jeep,140000,4.0,128,3799,5504,Scranton,PA
1169,2014,Toyota,18080,4.0,199,27988,30556,Dickson City,PA
1170,2008,Lincoln,44878,5.0,2,9995,11937,Sayre,PA
1171,2011,Kia,49026,5.0,51,12994,14748,Vestal,NY
1172,2007,Dodge,150288,5.0,218,7995,10228,Hoosick Falls,NY
1173,2008,Kia,102000,3.5,377,5995,7762,Montgomery,NY
1174,2007,Hyundai,39174,4.0,1,9195,10714,YORKVILLE,NY
1175,2011,Jeep,96514,4.5,169,10999,12628,Phoenix,NY
1176,2013,Dodge,23059,5.0,207,10990,12720,Elbridge,NY
1177,2014,Jeep,52385,4.0,269,16250,18216,Pawling,NY
1178,2006,Chevrolet,205200,4.5,29,5500,8335,Westmoreland,NY
1179,2015,Lincoln,35029,3.5,32,26995,30620,Auburn,NY
1180,2013,Honda,15527,5.0,86,13000,14318,Glenville,NY
1181,2011,Kia,60020,5.0,15,12995,14671,Scranton,PA
1182,2013,Chevrolet,42371,5.0,32,37860,40421,AUBURN,NY
1183,2014,Kia,31325,4.0,198,13000,14698,Schenectady,NY
1184,2012,GMC,86202,3.0,186,22495,25101,Auburn,NY
1185,2008,Nissan,98818,4.0,21,7999,9835,Ithaca,NY
1186,2008,Chevrolet,27102,4.5,30,29995,33347,New Windsor,NY
1187,2012,Nissan,70324,4.5,61,8837,10860,Yorktown Heights,NY
1188,2012,Buick,35512,5.0,787,12990,14679,Scranton,PA
1189,2013,Audi,19350,3.5,29,27900,30219,Stroudsburg,PA
1190,2006,Ford,61640,3.5,21,7995,9695,Yorkville,NY
1191,2014,Mazda,22009,4.0,93,26659,28908,Lake Katrine,NY
1192,2013,Honda,21546,5.0,72,14988,16266,Newton,NJ
1193,2013,Jeep,52973,4.5,12,25495,27714,Ellenville,NY
1194,2013,Infiniti,42187,4.0,181,28795,31617,Wilkes Barre,PA
1195,2014,Acura,104648,4.0,17,16970,18769,Wappingers Falls,NY
1196,2000,Nissan,115000,3.0,261,5495,7661,Moosic,PA
1197,2015,Dodge,49287,3.0,81,32667,35846,ALBANY,NY
1198,2015,Ford,49920,4.5,81,10491,12072,New Windsor,NY
1199,2014,Toyota,22601,4.0,68,15997,18048,Albany,NY
1200,2014,Chrysler,54573,4.0,30,15999,18312,Binghamton,NY
1201,2013,Dodge,18271,5.0,78,21983,24222,Vestal,NY
1202,2015,Toyota,6687,5.0,101,29400,32315,Scranton,PA
1203,2006,Honda,169226,4.0,146,5500,7218,Poughkeepsie,NY
1204,2014,Cadillac,44712,4.5,38,25975,30305,Newton,NJ
1205,2013,Honda,28000,5.0,16,12500,13857,Deansboro,NY
1206,2010,Subaru,85000,4.0,240,9995,11634,Phoenix,NY
1207,2010,Volvo,80801,3.5,4,14995,17238,Newton,NJ
1208,2014,Audi,62657,4.5,112,34995,37932,Clifton Park,NY
1209,2013,Honda,31789,4.0,69,11999,13397,Ithaca,NY
1210,2014,Chrysler,27231,5.0,92,12999,14555,Tunkhannock,PA
1211,2011,Chevrolet,85342,4.0,77,6995,8667,Branchville,NJ
1212,2007,Chevrolet,165812,5.0,23,11975,14532,Binghamton,NY
1213,2012,Subaru,67688,3.0,116,13500,15546,Moosic,PA
1214,2014,Ford,47765,3.0,189,25000,28116,Fayetteville,NY
1215,2014,Acura,22631,4.0,24,19159,21133,Wappingers Falls,NY
1216,2013,Chrysler,34886,4.0,58,22319,24728,Lake Katrine,NY
1217,2016,Ram,9504,3.5,133,30989,35713,Greenwich,NY
1218,2014,Toyota,17154,5.0,105,27994,30712,Kingston,NY
1219,2006,Chevrolet,148000,5.0,59,9999,12623,Schenectady,NY
1220,2006,GMC,72289,4.0,1,11995,14109,Wantage,NJ
