,year,make,mileage,dealer_rating,days_listed,price,market_price,city,state
876,2009,Chevrolet,34619,5.0,45,30999,36009,Phoenix,NY
877,2015,Dodge,20539,4.5,127,17500,20384,Buffalo,NY
878,2013,GMC,47188,5.0,31,17995,19839,West Seneca,NY
879,2006,Dodge,59950,3.5,118,10988,13039,Rochester,NY
880,2015,Hyundai,48767,3.5,18,12948,15393,Williamsville,NY
881,2013,Chevrolet,69766,3.5,141,10500,12347,Williamsville,NY
882,2012,Ford,24000,4.5,305,12700,14526,Java Center,NY
883,2012,Ford,29488,4.5,305,11350,13115,Java Center,NY
884,2007,Honda,79438,5.0,29,8890,10560,Lockport,NY
885,2009,Ford,111125,4.0,104,5995,7813,Cortland,NY
886,2013,Chevrolet,52121,4.5,18,10995,12550,Fayetteville,NY
887,2013,Jeep,32762,5.0,60,12716,14315,Elmira,NY
888,2013,Scion,25526,4.0,93,12600,14281,Buffalo,NY
889,2016,Ford,11135,4.5,37,33750,37826,Carthage,NY
890,2013,Ram,43369,3.0,93,22477,24940,Oakfield,NY
891,2015,Buick,7860,3.5,109,15980,18672,LOCKPORT,NY
892,2008,Jeep,90022,2.5,70,8495,10709,Central Square,NY
893,2013,Subaru,40807,3.0,244,18500,20475,Cortland,NY
894,2014,Chevrolet,13685,5.0,94,25913,28411,Grand Island,NY
895,2012,Volvo,77858,4.0,400,19999,21903,Syracuse,NY
896,2010,Pontiac,91913,3.0,4,4956,7591,Oakfield,NY
897,2014,Chevrolet,30166,5.0,81,12995,14859,Elmira,NY
898,2010,Chevrolet,98722,5.0,3,9995,11716,North Tonawanda,NY
899,2015,Mazda,16017,5.0,80,15800,17912,Buffalo,NY
900,2013,Nissan,36000,4.5,327,13200,15492,Rome,NY
901,2013,Chevrolet,32562,4.5,44,17000,18692,Great Valley,NY
902,2005,GMC,100711,4.0,79,9995,12126,Akron,NY
903,2013,Jeep,104000,3.5,46,8995,10617,Dansville,NY
904,2010,BMW,127035,4.0,133,11888,13910,Syracuse,NY
905,2011,Ram,124925,5.0,60,14900,17438,Elba,NY
906,2011,Toyota,77115,4.5,55,20999,23458,Elma,NY
907,2007,Acura,109000,4.0,59,13495,15594,Spencerport,NY
908,2013,Chevrolet,48570,4.0,24,13300,14971,Bergen,NY
909,2013,Honda,38079,5.0,60,15998,17457,Elmira,NY
910,2014,Ford,60389,3.5,104,15500,17753,Williamsville,NY
911,2013,Chevrolet,39410,5.0,196,23750,26016,Le Roy,NY
912,2015,Nissan,24234,5.0,94,22924,25322,Lockport,NY
913,2016,Honda,11814,3.0,17,27995,31198,Auburn,NY
914,2015,GMC,26890,4.5,10,31595,33891,Painted Post,NY
915,2012,Nissan,60171,3.5,64,6995,8903,Rochester,NY
916,2014,Nissan,16618,5.0,51,14995,17247,Watertown,NY
917,2016,Ford,11402,4.5,24,33750,37797,Carthage,NY
918,2010,Jeep,93320,4.5,203,9995,11593,Spencerport,NY
919,2015,GMC,18486,4.0,56,24718,27025,Williamsville,NY
920,2015,Volkswagen,38610,4.5,16,10700,12538,Webster,NY
921,2012,Kia,87219,4.0,35,8995,10781,West Seneca,NY
922,2016,Hyundai,14066,3.5,47,20000,22053,Rochester,NY
923,2011,Ram,64750,4.5,101,19488,21935,Rochester,NY
924,2011,Chevrolet,52164,3.5,227,20703,23155,Rochester,NY
925,2015,Lexus,17571,4.0,109,45872,48760,Spencerport,NY
926,2012,Cadillac,73169,4.5,44,33000,36352,Great Valley,NY
927,2013,Toyota,31648,4.5,119,17931,19958,Getzville,NY
928,2013,BMW,65345,3.0,59,18878,22466,Oakfield,NY
929,2016,Ford,23151,3.0,126,16557,19589,Oakfield,NY
930,2012,Ford,54339,4.0,48,8283,10220,Niagara Falls,NY
931,2010,Hyundai,66424,4.5,7,10888,12597,East Syracuse,NY
932,2007,Buick,108234,5.0,86,5900,7541,Elba,NY
933,2014,Chevrolet,37092,4.0,260,14385,16491,Oswego,NY
934,2013,Hyundai,21704,5.0,94,16449,18372,Rochester,NY
935,2010,Chevrolet,99200,4.0,58,4450,6748,Spencerport,NY
936,2003,Lexus,81460,5.0,45,6495,8355,Cortland,NY
937,2015,BMW,1307,4.5,46,40999,45714,Pittsford,NY
938,2005,Honda,103000,5.0,28,6998,9025,Buffalo,NY
939,2009,Lexus,74549,3.0,126,13988,16535,Oakfield,NY
940,2016,Jaguar,1627,3.0,27,47801,53418,Getzville,NY
941,2012,Honda,91933,3.5,53,16497,18695,Rochester,NY
942,2012,Chevrolet,62817,4.0,52,15700,17746,Bergen,NY
943,2015,Chrysler,34660,4.5,171,19000,21073,Great Valley,NY
944,2012,Hyundai,85729,3.5,99,7900,9741,Williamsville,NY
945,2012,Hyundai,60652,3.5,182,9750,11609,Rochester,NY
946,2011,Jeep,39741,5.0,196,12250,13510,Le Roy,NY
947,2005,Subaru,166000,4.0,165,3695,5494,Webster,NY
948,2013,Kia,42383,3.0,17,16888,19400,Rochester,NY
949,2008,Jeep,112960,3.0,22,5495,7474,Buffalo,NY
950,2009,Ford,62106,3.0,39,8650,10796,Niagara Falls,NY
951,2007,Toyota,93046,4.5,37,6995,8571,East Syracuse,NY
952,2012,Jeep,51179,3.0,66,13777,16134,Oakfield,NY
953,2013,Toyota,29710,3.0,8,12999,14669,Buffalo,NY
954,2013,Ford,37266,2.5,176,29000,33378,Niagara Falls,NY
955,2009,Pontiac,134100,4.0,46,5490,7133,Tonawanda,NY
956,2013,Lincoln,58625,3.0,45,21556,24967,Oakfield,NY
957,2012,Jeep,66699,4.0,114,17999,20246,Farmington,NY
958,2005,Honda,156916,5.0,2,3475,5083,Clarence,NY
959,2010,Toyota,50625,4.0,57,14500,17062,Wolcott,NY
960,2008,Isuzu,66051,3.5,24,9950,12739,Mansfield,PA
961,2016,Ford,12026,4.5,23,33750,37729,Carthage,NY
962,2010,Ford,83759,3.0,94,20983,24104,Oakfield,NY
963,2011,GMC,39916,4.5,66,14000,15637,Great Valley,NY
964,2010,Ford,70340,3.0,52,7227,9227,Oakfield,NY
965,2015,GMC,44786,4.5,18,51500,54905,Syracuse,NY
966,2012,Dodge,46533,4.5,144,21988,24035,Buffalo,NY
967,2016,Ford,23512,3.0,126,16557,19549,Oakfield,NY
968,2013,Chevrolet,29371,3.5,97,19990,21844,Webster,NY
969,2009,Dodge,122800,4.0,51,5500,7873,Spencerport,NY
970,2008,Nissan,96661,5.0,56,10308,12340,Auburn,NY
971,2013,BMW,17955,4.0,21,24917,26888,Rochester,NY
972,2015,Dodge,27040,3.0,141,17500,19924,Fayetteville,NY
973,2013,Chevrolet,44106,5.0,97,17895,19457,Rochester,NY
974,2013,Toyota,40180,4.5,67,25995,28361,East Syracuse,NY
975,2015,Porsche,3318,4.0,79,108875,117912,Rochester,NY
976,2013,Nissan,34199,4.0,58,15999,17863,Farmington,NY
977,2012,Honda,72006,4.5,126,10995,12629,Spencerport,NY
978,2005,GMC,71845,4.0,17,11585,13769,Oswego,NY
979,2013,Hyundai,34141,5.0,14,17931,20128,Buffalo,NY
980,2005,Subaru,108430,4.5,15,6395,8163,Alden,NY
981,2008,Honda,92544,5.0,79,11000,12809,Victor,NY
982,2013,Hyundai,30588,3.5,100,19750,22037,Rochester,NY
983,2014,Chevrolet,72280,4.0,126,14385,16378,Oswego,NY
984,2011,Acura,74000,5.0,59,22500,25094,Clay,NY
985,2013,Ford,43450,4.5,101,25485,28215,Rochester,NY
986,2005,Subaru,133000,4.0,57,4995,6768,Webster,NY
987,2009,Mercedes-Benz,29419,3.0,8,35856,39915,Getzville,NY
988,2012,Dodge,69051,4.0,112,15000,17099,Wolcott,NY
989,2004,Lexus,82081,3.5,90,14990,17825,Webster,NY
990,2007,Subaru,131441,4.5,283,6499,8247,Victor,NY
991,2013,Chevrolet,37449,4.5,56,13988,15427,Medina,NY
992,2012,Volkswagen,45641,5.0,115,12500,14936,Victor,NY
993,2015,Hyundai,40710,4.5,14,11000,12591,Webster,NY
994,2011,Chevrolet,76415,4.0,114,18995,21237,West Seneca,NY
995,2013,Buick,39649,5.0,53,13499,15071,East Rochester,NY
996,2013,Chevrolet,33480,4.0,147,11700,13225,Albion,NY
997,2016,BMW,8090,4.0,52,59908,65301,Rochester,NY
998,2012,Jeep,39182,3.5,15,14900,16954,Geneva,NY
999,2008,Ford,62963,5.0,116,13495,15511,Ontario,NY
1000,2015,Chevrolet,3837,4.0,35,29993,32814,Rochester,NY
1001,2012,Acura,60689,5.0,107,24500,26710,Rochester,NY
1002,2006,Chevrolet,83027,5.0,59,9990,12776,Lockport,NY
1003,2011,Chevrolet,50000,5.0,11,7943,9627,Niagara Falls,NY
1004,2013,Subaru,34810,4.5,139,17950,19614,Hamburg,NY
1005,2008,Lincoln,44878,5.0,2,9995,11937,Sayre,PA
1006,2015,Chrysler,31609,4.0,70,18995,21365,West Seneca,NY
1007,2011,Volkswagen,49888,3.5,210,10999,12979,Spencerport,NY
1008,2009,Ford,83000,4.5,40,6500,8297,Java Center,NY
1009,2012,Toyota,28775,3.0,22,7999,9900,Buffalo,NY
1010,2011,Jeep,96514,4.5,169,10999,12628,Phoenix,NY
1011,2013,Dodge,23059,5.0,207,10990,12720,Elbridge,NY
1012,2006,Chevrolet,205200,4.5,29,5500,8335,Westmoreland,NY
1013,2016,Ford,12692,4.5,52,33750,37656,Carthage,NY
1014,2015,Lincoln,35029,3.5,32,26995,30620,Auburn,NY
1015,2014,Ford,14380,3.0,67,14999,17040,Buffalo,NY
1016,2013,Ford,18199,4.0,2,18500,20347,Niagara Falls,NY
1017,2014,Nissan,24802,3.0,8,20999,23419,Buffalo,NY
1018,2013,Chevrolet,42371,5.0,32,37860,40421,AUBURN,NY
1019,2012,GMC,86202,3.0,186,22495,25101,Auburn,NY
1020,2008,Nissan,98818,4.0,21,7999,9835,Ithaca,NY
1021,2011,Acura,61592,5.0,78,22991,25260,Buffalo,NY
1022,2015,Volkswagen,35210,4.5,79,12800,15201,Webster,NY
1023,2013,Toyota,24740,4.5,34,18424,20264,Buffalo,NY
1024,2014,Chevrolet,30675,4.5,63,12459,13998,Medina,NY
1025,2006,Jeep,103000,5.0,26,7200,9027,Rochester,NY
1026,2011,GMC,76399,3.0,94,14478,16749,Oakfield,NY
1027,2013,Honda,28000,5.0,16,12500,13857,Deansboro,NY
1028,2013,Honda,34751,4.0,66,12285,13671,Oswego,NY
1029,2010,Subaru,85000,4.0,240,9995,11634,Phoenix,NY
1030,2014,Mazda,31800,4.0,77,24985,27300,Oswego,NY
1031,2010,Pontiac,51734,5.0,3,8995,10737,North Tonawanda,NY
1032,2013,Honda,31789,4.0,69,11999,13397,Ithaca,NY
1033,2016,Ford,13024,4.5,23,33750,37620,Carthage,NY
1034,2001,Audi,112245,5.0,96,6000,8017,Williamson,NY
1035,2003,Toyota,174525,4.5,60,2495,3850,Hamburg,NY
1036,2014,Ford,47765,3.0,189,25000,28116,Fayetteville,NY
1037,2014,Dodge,32893,5.0,178,31990,34243,Elbridge,NY
1038,2012,Hyundai,56804,4.5,345,13995,15783,Cortland,NY
1039,2009,Ford,126019,5.0,84,7499,9179,Depew,NY
1040,2013,Kia,40401,4.5,1,14995,16567,Syracuse,NY
1041,2016,Chevrolet,20762,5.0,8,23990,26486,CICERO,NY
1042,2013,Chevrolet,36350,4.0,3,12650,14319,Rochester,NY
1043,2011,Chevrolet,75152,5.0,231,8500,10267,Hannibal,NY
1044,2016,Ram,11155,3.0,76,26911,30246,Orchard Park,NY
1045,2012,Hyundai,38504,4.5,162,13995,16066,Rochester,NY
1046,2013,GMC,42834,4.0,71,22500,24393,Albion,NY
1047,2016,Chrysler,27292,5.0,44,21995,23764,Sayre,PA
1048,2009,Chevrolet,73373,5.0,73,6995,8742,Angola,NY
1049,2015,Ford,6223,4.0,16,32998,36055,Medina,NY
1050,2016,Chevrolet,15512,4.5,130,14963,17034,Carthage,NY
1051,2014,Ford,54942,3.0,17,8982,11112,Oakfield,NY
1052,2012,Ford,30858,4.5,305,12300,14028,Java Center,NY
1053,2011,Dodge,61728,4.0,28,13995,15755,West Seneca,NY
1054,2014,Chevrolet,36960,4.5,127,7800,9439,Webster,NY
1055,2014,Nissan,30570,4.5,127,9400,10940,Webster,NY
1056,2008,GMC,135454,4.5,32,13980,16170,North Tonawanda,NY
1057,2008,Subaru,101000,4.0,7,7995,10014,Webster,NY
1058,2013,Chevrolet,38348,5.0,35,23953,26102,Le Roy,NY
1059,2006,GMC,118031,5.0,226,9800,12837,Hannibal,NY
1060,2013,Buick,23583,4.0,68,15988,17828,Pulaski,NY
1061,2014,Mazda,42784,3.5,44,11942,13608,Orchard Park,NY
1062,2011,Ram,90384,4.0,100,18466,20521,Spencerport,NY
1063,2015,Ford,33223,4.5,80,17933,20192,Getzville,NY
1064,2009,Pontiac,13500,5.0,1,24676,32044,Rochester,NY
1065,2005,Ford,104645,4.5,32,8280,10400,North Tonawanda,NY
1066,2009,Subaru,70654,5.0,111,11490,12846,Rochester,NY
1067,2013,Chrysler,112900,4.0,24,6500,8441,Spencerport,NY
1068,2014,Hyundai,33763,4.5,184,9800,11306,Buffalo,NY
1069,2014,Honda,9978,4.0,59,21209,22987,Amherst,NY
1070,2013,Chrysler,18386,3.0,30,17998,21128,Rochester,NY
1071,2012,Chrysler,58366,4.0,64,15500,17816,Niagara Falls,NY
1072,2013,Hyundai,48162,4.5,173,11295,12701,Rochester,NY
1073,2013,Lincoln,41625,5.0,46,19995,22396,Sayre,PA
1074,2006,Chrysler,62251,2.5,44,4990,6911,Auburn,NY
1075,2010,Chevrolet,43641,3.0,25,19943,22477,Buffalo,NY
1076,2012,GMC,90465,4.0,9,13999,16187,Syracuse,NY
1077,2015,GMC,12647,4.0,60,18999,21273,Medina,NY
1078,2010,Kia,98439,4.0,55,6900,8623,Henrietta,NY
1079,2005,Mazda,113322,4.5,66,3995,5609,East Syracuse,NY
1080,2016,Chevrolet,10429,5.0,105,25510,28197,Lockport,NY
1081,2013,Hyundai,75792,4.0,50,9994,11528,Medina,NY
1082,2014,Dodge,45392,4.5,4,13888,16210,East Syracuse,NY
1083,2012,Volvo,59100,4.0,48,20995,22757,Spencerport,NY
1084,2013,Ford,44600,4.5,162,9995,11715,Liverpool,NY
1085,2013,Chevrolet,27049,5.0,173,11999,13373,Churchville,NY
1086,2011,Hyundai,43765,3.5,136,9995,11777,Auburn,NY
1087,2016,Jeep,14515,4.5,1,16999,18794,Fulton,NY
1088,2016,Ford,13493,4.5,36,33750,37569,Carthage,NY
1089,2011,Hyundai,90642,4.0,129,7974,9660,Canandaigua,NY
1090,2016,Ford,13550,4.5,23,33750,37563,Carthage,NY
1091,2011,Hyundai,44261,5.0,4,9450,11042,Buffalo,NY
1092,2015,Volvo,15150,4.0,203,23615,26638,Amherst,NY
1093,2014,Ford,47610,5.0,55,15989,18252,Geneva,NY
1094,2012,Kia,34889,3.5,13,8995,10770,North Syracuse,NY
1095,2013,Ford,15809,5.0,420,18990,21093,Elbridge,NY
1096,2011,Chevrolet,113000,3.5,10,5950,8090,Mansfield,PA
1097,2016,Ford,18255,4.0,24,18997,20953,Medina,NY
1098,2016,Ford,19466,4.0,24,18871,20826,Medina,NY
1099,2014,Jeep,12682,4.5,23,12499,14151,Medina,NY
1100,2008,Ford,84081,4.5,10,8846,10893,Carthage,NY
1101,2013,Ford,98502,3.0,406,12500,15260,Buffalo,NY
1102,2014,Chevrolet,41728,5.0,85,9450,11003,Lansing,NY
1103,2016,Chevrolet,1138,5.0,27,24999,27292,Churchville,NY
1104,2012,Chevrolet,80020,5.0,8,11895,13511,Canandaigua,NY
1105,2013,GMC,31005,4.5,84,17695,19358,Painted Post,NY
1106,2013,BMW,16335,4.0,62,27999,30513,Farmington,NY
1107,2014,Honda,42100,4.5,4,12000,13585,Webster,NY
1108,2014,Ram,43533,4.5,87,33669,36465,Spencerport,NY
1109,2011,Chevrolet,112073,4.0,22,11995,13940,Clinton,NY
1110,2014,Ford,27349,5.0,128,13206,14999,Canandaigua,NY
1111,2014,Ford,41450,3.0,126,25883,29132,Oakfield,NY
1112,2016,GMC,4468,4.0,36,36988,42555,Pulaski,NY
1113,2014,Chevrolet,32299,4.5,6,13995,15646,Oneida,NY
1114,2014,Mercedes-Benz,28176,5.0,8,30900,33849,Endicott,NY
1115,2013,Chevrolet,17614,5.0,17,10987,12408,Elmira,NY
1116,2015,Ford,23243,3.0,31,13999,16048,Buffalo,NY
1117,2009,Saab,95775,5.0,1,7495,9288,Rochester,NY
1118,2011,Chevrolet,89952,5.0,9,6999,8920,West Seneca,NY
1119,2008,Chrysler,76974,4.0,20,8476,10244,Williamsville,NY
1120,2013,Jeep,28561,5.0,60,14987,16392,Elmira,NY
1121,2015,Honda,37297,3.0,66,18747,20889,Oakfield,NY
1122,2010,Volvo,99300,4.0,93,13500,15966,Spencerport,NY
1123,2008,Honda,106943,5.0,129,9899,11509,Clinton,NY
1124,2014,Toyota,38098,5.0,17,18700,20894,Watertown,NY
1125,2012,Hyundai,42215,4.0,69,15885,17669,Oswego,NY
1126,2014,Chevrolet,35050,4.0,112,17800,19807,Albion,NY
1127,2013,Ford,37214,5.0,54,16890,18978,Cicero,NY
1128,2004,Toyota,81282,4.0,3,5482,7177,Orchard Park,NY
1129,2013,Buick,25071,4.5,35,17999,19827,Medina,NY
1130,2015,Ford,6680,5.0,123,18906,21659,Lockport,NY
1131,2012,Mitsubishi,43770,4.5,302,9999,11399,Pittsford,NY
1132,2015,Jeep,12006,4.0,16,20119,22162,Hamburg,NY
1133,2008,Volvo,111334,4.5,44,10500,12231,Rome,NY
1134,2014,Chevrolet,34618,4.0,2,28834,31103,Perry,NY
1135,2006,Subaru,109036,4.5,221,5850,7363,Buffalo,NY
1136,2016,Jeep,7852,4.5,51,16999,18771,Fulton,NY
1137,2014,Chevrolet,37960,4.5,123,7800,9406,Webster,NY
1138,2013,Ford,50234,3.0,52,16988,19862,Oakfield,NY
1139,2016,Nissan,10579,4.0,71,30988,35923,Pulaski,NY
1140,2012,Chevrolet,49934,5.0,30,11895,13553,Canandaigua,NY
1141,2014,Jeep,14491,5.0,21,16888,18336,Fulton,NY
1142,2007,Chevrolet,70054,5.0,20,8495,11201,Angola,NY
1143,2014,Nissan,74528,3.0,23,14443,17048,Oakfield,NY
1144,2013,Hyundai,52538,5.0,72,10300,11766,Victor,NY
1145,2006,Dodge,90879,4.5,17,9500,11471,Brewerton,NY
1146,2013,Chevrolet,71698,5.0,1,10995,12394,Ontario,NY
1147,2013,MINI,27255,4.5,51,14850,16688,Hamburg,NY
1148,2016,Ford,15463,4.0,24,15933,18268,Medina,NY
1149,2014,Lincoln,37738,3.0,126,18988,22132,Oakfield,NY
1150,2010,Nissan,94601,5.0,64,11694,13315,Williamsville,NY
1151,2013,Honda,62132,4.5,35,22760,24467,Rochester,NY
1152,2013,Nissan,32623,5.0,84,17988,20566,Ontario,NY
1153,2013,Ford,92981,2.5,106,18500,22221,Niagara Falls,NY
1154,2015,Dodge,18768,3.5,191,17995,20262,Painted Post,NY
1155,2010,Lexus,54223,5.0,161,26954,29038,Grand Island,NY
1156,2016,Chevrolet,7269,5.0,121,23989,26504,Rochester,NY
1157,2014,Ford,43518,5.0,81,10495,12052,Sayre,PA
1158,2010,Ford,79430,3.0,101,21477,24465,Oakfield,NY
1159,2012,Chevrolet,83570,3.0,11,18996,21727,Oakfield,NY
1160,2012,Nissan,81175,5.0,1,8995,10757,Ontario,NY
1161,2012,Toyota,105025,5.0,62,10999,12662,East Rochester,NY
1162,2009,Chevrolet,85753,3.0,100,17442,20474,Oakfield,NY
1163,2013,Chevrolet,62810,3.0,111,9227,10998,Oakfield,NY
1164,2011,Hyundai,75947,4.0,135,11562,13099,Spencerport,NY
1165,2014,Honda,27394,4.0,59,21500,23200,Canandaigua,NY
1166,2012,Chevrolet,37203,4.0,51,20995,23127,West Seneca,NY
1167,2008,Toyota,116264,3.0,22,6995,9355,Rochester,NY
1168,2014,Ford,30060,4.0,20,10888,12527,Syracuse,NY
1169,2011,Hyundai,124000,5.0,108,6995,8694,Oswego,NY
1170,2005,Subaru,69000,3.0,32,6995,8865,Lockport,NY
1171,2011,Dodge,86977,4.5,129,9500,11566,Elma,NY
1172,2010,BMW,90162,4.5,78,11495,13350,East Syracuse,NY
1173,2013,Chevrolet,22431,3.5,51,23922,25938,Orchard Park,NY
1174,2014,Chrysler,9748,4.0,378,18988,21387,Pulaski,NY
1175,2013,Ford,38127,5.0,105,13995,15747,Gasport,NY
1176,2013,Dodge,32080,4.5,72,25800,27671,Rochester,NY
1177,2006,Hummer,127310,4.5,50,10500,12472,Westmoreland,NY
1178,2016,Ford,13640,4.5,18,32500,35833,Carthage,NY
1179,2013,Nissan,17615,4.0,102,14999,16878,Ithaca,NY
1180,2010,Toyota,114224,4.0,44,11431,13178,Wolcott,NY
1181,2016,Chevrolet,14844,4.5,40,33750,38257,Carthage,NY
1182,2012,Hyundai,48182,5.0,13,10450,12117,Buffalo,NY
1183,2008,Chevrolet,57999,4.5,84,9995,11562,Spencerport,NY
1184,2003,Ford,110994,5.0,41,6350,9018,Rome,NY
1185,2016,Ford,14397,4.5,36,33750,37470,Carthage,NY
1186,2011,Honda,66400,5.0,46,15990,17510,Syracuse,NY
1187,2014,Lexus,43017,4.5,73,25000,27243,Rochester,NY
1188,2012,Dodge,54905,5.0,113,11577,13228,Cortland,NY
1189,2011,Jeep,83333,4.0,130,15995,18006,West Seneca,NY
1190,2010,Subaru,111476,5.0,51,9995,11714,Avon,NY
1191,2007,Chevrolet,98582,4.5,101,14500,16525,Java Center,NY
1192,2013,Cadillac,29071,4.0,66,26999,29113,Medina,NY
1193,2016,Ram,9688,4.0,49,31968,36105,Rochester,NY
1194,2014,GMC,42938,4.0,66,32497,35637,Rochester,NY
1195,2009,Kia,77000,4.5,156,4895,6500,Buffalo,NY
1196,2012,Buick,42835,4.0,242,12942,14691,Perry,NY
1197,2015,Toyota,28582,5.0,25,14995,16793,Syracuse,NY
1198,2007,Jeep,63262,4.5,7,14990,17508,Hamilton,NY
1199,2015,Chevrolet,22001,5.0,113,14832,16756,Canandaigua,NY
1200,2005,Ford,129200,4.5,240,6900,8973,Java Center,NY
1201,2012,Honda,94755,4.0,354,10495,11975,Syracuse,NY
1202,2009,Chevrolet,76421,4.0,6,3995,5750,West Seneca,NY
1203,2013,Chrysler,42364,5.0,111,16990,18521,Rochester,NY
1204,2010,Ford,95700,4.5,84,6995,9651,Endicott,NY
1205,2007,Kia,85873,4.0,54,5990,7901,Tonawanda,NY
1206,2013,Toyota,37188,3.5,43,19837,21874,Williamsville,NY
1207,2013,Ford,44234,3.0,45,17557,20394,Oakfield,NY
1208,2014,Toyota,22865,4.0,118,26922,29686,Orchard Park,NY
1209,2012,Ford,54958,4.5,46,12995,14895,East Syracuse,NY
1210,2013,Chevrolet,48676,4.0,13,30995,33834,Rome,NY
1211,2009,Honda,91283,4.5,115,10500,11872,Brewerton,NY
1212,2013,BMW,36821,4.5,8,33995,36852,Cicero,NY
1213,2007,Dodge,121239,5.0,15,4299,5936,Depew,NY
1214,2016,Chrysler,7500,3.5,51,32995,36227,Rochester,NY
1215,2013,Ford,40358,4.5,124,13940,15608,Getzville,NY
1216,2010,Jeep,64588,4.5,2,16889,18948,Rochester,NY
1217,2015,Volvo,69573,3.0,126,22884,26944,Oakfield,NY
1218,2016,Ram,19283,3.0,76,26919,30132,Orchard Park,NY
1219,2012,Buick,66886,3.0,126,10986,13067,Oakfield,NY
1220,2012,Ford,32601,4.5,122,19950,21802,Carthage,NY
1221,2013,Honda,54658,4.5,71,16600,17981,Rochester,NY
1222,2014,Chevrolet,61953,5.0,1,19999,21766,Churchville,NY
1223,2014,Mazda,31740,5.0,32,14995,16478,Fayetteville,NY
1224,2012,Honda,93252,4.0,45,18888,20798,Wolcott,NY
1225,2013,Ford,25743,3.0,39,12999,14875,Buffalo,NY
1226,2014,Ford,91319,4.5,51,11995,13936,Elma,NY
1227,2013,Buick,49719,5.0,53,13896,15491,East Rochester,NY
1228,2012,Chevrolet,63025,4.0,45,7995,9559,Bergen,NY
1229,2013,Hyundai,70321,3.0,31,8776,10520,Oakfield,NY
1230,2013,Toyota,21866,3.5,1,20921,22968,Lockport,NY
1231,2014,Chevrolet,86570,4.5,45,19990,23077,Attica,NY
1232,2010,Audi,83445,3.5,21,11995,13715,Bridgeport,NY
1233,2015,Toyota,20064,5.0,126,15999,18071,Ithaca,NY
1234,2011,Dodge,55648,4.0,9,11995,14106,West Seneca,NY
1235,2010,Dodge,66274,5.0,1,9350,11194,Lowville,NY
1236,2014,Dodge,4504,4.0,127,25988,28906,Pulaski,NY
1237,2014,Chevrolet,37129,3.5,21,10995,12614,Webster,NY
1238,2016,Volvo,935,5.0,1,39980,44162,Buffalo,NY
1239,2013,Ford,59618,3.0,39,14799,16946,Buffalo,NY
1240,2014,Subaru,33000,5.0,28,18998,20639,Buffalo,NY
1241,2013,Kia,42862,4.0,58,14785,16405,Oswego,NY
1242,2013,Chevrolet,36572,3.5,102,12500,14193,Williamsville,NY
1243,2014,Nissan,37900,4.5,14,12000,13884,Webster,NY
1244,2009,Volkswagen,126589,4.5,1,5500,6834,Batavia,NY
1245,2013,Chevrolet,46379,5.0,25,16000,17652,Boston,NY
1246,2008,Hummer,72090,5.0,147,35602,43629,Canandaigua,NY
1247,2015,Dodge,19294,3.5,97,17995,20219,Painted Post,NY
1248,2007,Hyundai,103241,4.0,26,6990,8869,Tonawanda,NY
1249,2012,Chevrolet,93718,5.0,2,14790,17280,Lockport,NY
1250,2013,Hyundai,38663,5.0,141,11980,13249,Le Roy,NY
1251,2015,Kia,25411,4.0,7,13995,15708,West Seneca,NY
1252,2010,Ford,107596,4.5,28,16500,21277,Westmoreland,NY
1253,2015,Kia,30780,4.5,67,9700,11282,Webster,NY
1254,2013,Chevrolet,23323,5.0,39,25995,28038,Elmira,NY
1255,2014,Ford,13250,4.0,79,27989,30939,Medina,NY
1256,2005,Jeep,71262,4.5,22,6500,8003,Brewerton,NY
1257,2006,Ford,114945,5.0,7,10999,13724,Syracuse,NY
1258,2001,Audi,106976,4.5,399,5995,7747,Rochester,NY
1259,2012,Kia,62481,5.0,66,10400,12103,Victor,NY
1260,2016,Chevrolet,14032,4.0,176,17585,19619,Oswego,NY
1261,2010,Ford,37517,5.0,148,17495,19688,Sayre,PA
1262,2009,MINI,98530,3.0,122,6989,8743,Niagara Falls,NY
1263,2016,Audi,3405,4.0,200,28900,31248,Rochester,NY
1264,2011,Buick,86598,4.0,9,10000,11658,Wolcott,NY
1265,2010,Hyundai,65916,4.5,16,4995,6493,Fulton,NY
1266,2011,Mercedes-Benz,17146,4.5,42,29995,32272,Rochester,NY
1267,2015,Chevrolet,20700,4.0,9,28885,31783,Oswego,NY
1268,2006,Ford,114760,4.5,172,7999,10461,North Tonawanda,NY
1269,2013,Ford,19333,4.0,6,14995,16917,West Seneca,NY
1270,2009,Lincoln,32478,3.5,16,14494,16815,Williamsville,NY
1271,2014,Chevrolet,39850,4.5,92,11000,12491,Webster,NY
1272,2014,Chevrolet,74236,3.0,80,14773,17366,Oakfield,NY
1273,2014,Ram,34653,4.0,7,24995,27790,West Seneca,NY
1274,2013,Toyota,26842,5.0,60,17773,19262,Elmira,NY
1275,2008,Buick,103544,3.0,7,11995,14037,Lockport,NY
1276,2009,Dodge,47000,4.0,9,9500,11927,Wolcott,NY
1277,2010,Chevrolet,112434,5.0,46,6495,8060,Angola,NY
1278,2015,Ford,14165,4.0,10,19995,22021,West Seneca,NY
1279,2014,Subaru,44219,5.0,36,14278,15715,Buffalo,NY
1280,2013,Hyundai,23641,3.5,86,20888,23012,ROCHESTER,NY
1281,2008,Chevrolet,170000,5.0,29,10995,13528,Whitney Point,NY
