,year,make,mileage,dealer_rating,days_listed,price,market_price,city,state
0,2012,Mercedes-Benz,36734,3.0,14,16490,20917,Long Island City,NY
1,2015,Subaru,46703,4.0,99,18000,20884,Wallingford,CT
2,2010,Mercedes-Benz,37659,4.5,67,18995,22634,Trenton,NJ
3,2016,Jeep,6954,2.5,1,13995,20463,Bronx,NY
4,2010,Honda,70367,3.5,136,6995,10690,Lindenhurst,NY
5,2016,Ford,17414,3.5,1,25989,46100,Levittown,NY
6,2010,Toyota,61812,2.5,62,5993,10317,Jamaica,NY
7,2014,Toyota,45637,4.0,11,10999,14637,Langhorne,PA
8,2016,Ford,16034,4.5,1,26995,46257,Woodbury,NJ
9,2015,Lincoln,13082,4.0,307,24998,32899,Waterbury,CT
10,2016,Ford,9625,2.0,1,12995,18847,Newark,NJ
11,2013,GMC,27648,3.0,36,24995,30075,Middle Village,NY
12,2014,Nissan,63375,3.0,1,13999,19515,Queens,NY
13,2013,Nissan,79000,5.0,132,6500,10412,South Hackensack Twp,NJ
14,2008,Ford,96988,3.0,15,11999,24701,Walden,NY
15,2013,Cadillac,28600,3.0,63,21995,27794,Naugatuck,CT
16,2014,Ford,45114,5.0,50,26995,33992,Teterboro,NJ
17,2011,Honda,26097,5.0,3,8995,12688,Oakland Gardens,NY
18,2016,Chevrolet,4491,3.5,157,12495,16579,Bronx,NY
19,2016,Subaru,4217,4.0,46,20995,24673,Allentown,PA
20,2013,Nissan,32854,5.0,79,21990,28082,Hempstead,NY
21,2011,Honda,59300,3.0,163,11995,16653,Naugatuck,CT
22,2012,Mazda,50397,3.5,91,13995,18709,Parsippany,NJ
23,2011,Chevrolet,31365,3.5,164,7895,12065,Lodi,NJ
24,2009,Toyota,86520,4.0,53,9371,12813,Jamaica,NY
25,2015,Mazda,12168,5.0,70,22500,26453,Huntington,NY
26,2013,GMC,38451,3.0,72,28985,35611,Richmond Hill,NY
27,2013,BMW,40254,2.5,182,18331,25999,Elizabeth,NJ
28,2014,Audi,28100,3.0,47,21495,27615,Naugatuck,CT
29,2013,Jeep,39616,4.0,65,22317,26874,Jamaica,NY
30,2009,Nissan,79000,5.0,70,12386,16306,Newburgh,NY
31,2013,Toyota,27442,4.5,1,24623,29293,BROOKLYN,NY
32,2007,Dodge,128883,5.0,3,7995,14122,Oakland Gardens,NY
33,2015,Mazda,35439,4.5,76,15495,19576,Woodside,NY
34,2012,Ford,93719,2.5,99,5499,11213,Brooklyn,NY
35,2014,Toyota,44294,4.0,166,11427,14862,Jamaica,NY
36,2012,BMW,73877,5.0,3,19490,26359,Freeport,NY
37,2005,Ford,156222,4.0,1,6447,11420,Hillside,NJ
38,2013,Honda,19950,3.5,59,10500,13735,Hicksville,NY
39,2014,Honda,24641,5.0,15,10850,14532,Elizabeth,NJ
40,2013,Nissan,48863,2.5,28,9992,14805,Jamaica,NY
41,2009,Toyota,155002,5.0,78,2500,6286,East Stroudsburg,PA
42,2010,Honda,61543,5.0,1,9800,14073,Brooklyn,NY
43,2011,Subaru,30434,3.0,11,11500,16165,Staten Island,NY
44,2013,BMW,51114,4.0,1,24695,32304,Somerville,NJ
45,2007,Cadillac,99000,5.0,18,15500,21934,Croton on Hudson,NY
46,2013,Honda,17519,2.5,14,11852,15312,Jamaica,NY
47,2013,Ford,46200,3.0,14,17995,23567,Naugatuck,CT
48,2013,MINI,40546,3.0,57,9990,13958,Bronx,NY
49,2013,Honda,12176,3.5,4,24000,28384,Brooklyn,NY
50,2013,Infiniti,53034,4.0,28,16995,21629,Jamaica,NY
51,2013,Hyundai,22644,4.0,21,10995,14897,Allentown,PA
52,2010,Nissan,50067,3.5,106,10995,15158,Lindenhurst,NY
53,2009,Nissan,120379,2.5,99,4499,9167,Brooklyn,NY
54,2010,GMC,112317,2.5,6,8999,13611,Feasterville-Trevose,PA
55,2011,Chevrolet,157417,3.5,6,8990,21074,Malvern,PA
56,2011,Subaru,95700,3.0,125,10995,15963,Naugatuck,CT
57,2013,GMC,91597,3.0,100,16503,20592,AVENEL,NJ
58,2013,Volkswagen,41000,5.0,10,11600,16266,Wayne,NJ
59,2014,Dodge,71800,3.0,119,8995,14089,Naugatuck,CT
60,2013,Nissan,50004,4.0,189,11502,15629,Jamaica,NY
61,2012,Nissan,42330,2.5,99,6999,12251,Brooklyn,NY
62,2013,Jeep,59600,3.0,141,6995,11745,Naugatuck,CT
63,2007,Chevrolet,102250,4.0,30,11995,18178,Bridgeport,CT
64,2007,Toyota,87389,3.5,104,6990,10597,Union City,NJ
65,2006,Ford,44448,4.5,21,8995,14400,Lakewood,NJ
66,2006,BMW,115100,2.5,22,3995,10005,Jamaica,NY
67,2012,Nissan,14427,4.0,84,14422,18506,Jamaica,NY
68,2011,Chrysler,23264,3.5,240,11995,16230,Newark,NJ
69,2005,Volvo,156667,3.5,10,1750,4997,North Bergen,NJ
70,2013,Honda,6685,4.0,77,13092,16582,Lakewood,NJ
71,2003,Nissan,127570,4.0,17,3995,8152,Toms River,NJ
72,2009,Mercedes-Benz,95657,2.5,57,11253,16141,Jamaica,NY
73,2013,Toyota,32893,3.5,9,9495,12797,Woodside,NY
74,2011,Kia,81803,3.5,7,5555,9646,Bridgewater,NJ
75,2013,Ford,40036,3.0,42,19480,24618,Long Island City,NY
76,2012,Toyota,68290,4.0,53,12295,16656,Jamaica,NY
77,2007,BMW,107957,4.0,28,8990,13570,Lake Hopatcong,NJ
78,2013,Mercedes-Benz,46873,5.0,1,18490,23388,Freeport,NY
79,2012,Honda,38003,3.0,39,15495,19944,Bronx,NY
80,2015,Ram,21006,4.0,38,16995,27195,Mount Holly,NJ
81,2012,Kia,61189,4.0,30,9900,13326,Staten Island,NY
82,2016,Mercedes-Benz,4497,4.5,162,36851,46155,Perkasie,PA
83,2010,Nissan,27970,4.0,2,9645,13856,Lawrenceville,NJ
84,2014,Jeep,27550,4.0,71,12500,15830,Peapack,NJ
85,2013,Acura,71344,1.5,1,20999,25727,Brooklyn,NY
86,2009,Toyota,91299,3.5,10,4999,8215,Paterson,NJ
87,2014,Ford,50999,4.0,1,13000,17447,Hillside,NJ
88,2010,Nissan,76398,4.0,8,10883,15668,Oakdale,NY
89,2012,Nissan,57124,4.0,35,11995,16322,Jamaica,NY
90,2012,Mitsubishi,66900,3.0,6,6995,11263,Naugatuck,CT
91,2013,Honda,51281,5.0,7,16000,19838,Egg Harbor Township,NJ
92,2008,Audi,54090,3.0,2,8999,14043,Freeport,NY
93,2006,Dodge,88502,5.0,3,5700,10568,Oakland Gardens,NY
94,2013,Kia,36060,2.5,28,10995,15650,Jamaica,NY
95,2014,Infiniti,24997,3.0,7,23997,32573,Little Neck,NY
96,2013,Ford,40036,3.0,16,19480,24618,Woodside,NY
97,2011,Audi,33151,4.0,10,19995,24516,Hempstead,NY
98,2014,Mercedes-Benz,41520,2.5,1,19993,26340,Jamaica,NY
99,2013,Hyundai,35987,3.5,110,9495,13345,Bronx,NY
100,2008,Infiniti,103176,3.5,69,8592,12723,Spring Valley,NY
101,2008,Toyota,64724,3.5,28,9995,14023,Woodside,NY
102,2013,Lincoln,16600,4.0,35,16800,23779,Elmhurst,NY
103,2014,Mercedes-Benz,45532,4.0,113,18599,23903,Jamaica,NY
104,2013,Ford,45801,4.0,52,19900,25432,Elmhurst,NY
105,2012,Audi,56660,3.5,29,14895,19954,Lodi,NJ
106,2010,Mercedes-Benz,87075,4.0,6,14995,20530,Great Neck,NY
107,2012,GMC,119586,2.5,6,9999,15083,Brooklyn,NY
108,2013,Toyota,44104,5.0,53,20995,25457,Hasbrouck Heights,NJ
109,2004,Dodge,114361,5.0,44,3500,7032,East Stroudsburg,PA
110,2005,Honda,93416,5.0,3,3300,6278,Oakland Gardens,NY
111,2014,Volkswagen,36874,5.0,2,8900,11961,Levittown,PA
112,2011,Jeep,80200,3.0,35,9495,13533,Naugatuck,CT
113,2012,Honda,74036,3.0,69,8985,12641,Richmond Hill,NY
114,2010,Toyota,121249,1.0,192,7999,12887,Brooklyn,NY
115,2010,Toyota,127190,2.5,39,6490,10227,Bergenfield,NJ
116,2011,Ram,60500,3.5,4,15995,23898,Montgomeryville,PA
117,2016,Hyundai,23176,2.5,18,9993,14785,Jamaica,NY
118,2013,Toyota,60581,3.0,328,8980,12687,Richmond Hill,NY
119,2015,Honda,2165,3.5,87,14450,17959,Bayonne,NJ
120,2013,Honda,37500,3.0,76,11495,15131,Naugatuck,CT
121,2011,Ford,7886,4.5,23,11490,15027,Edgewater Park,NJ
122,2012,Jeep,86558,2.5,42,9253,13900,Jamaica,NY
123,2012,Ford,61874,4.0,18,10988,14992,Jamaica,NY
124,2013,Mercedes-Benz,69000,3.0,21,27995,36017,Little Neck,NY
125,2005,GMC,124785,4.5,52,9995,15196,Haskell,NJ
126,2011,Volkswagen,69651,3.5,1,6998,10117,Jamaica,NY
127,2012,Jeep,53513,5.0,9,17000,21398,North Haven,CT
128,2014,Mercedes-Benz,34220,5.0,132,29990,36921,Passaic,NJ
129,2013,BMW,41230,3.0,84,22995,29258,Union,NJ
130,2013,Audi,58168,3.0,79,16990,21464,Bronx,NY
131,2013,Ford,64104,3.0,55,17995,23669,Bayside,NY
132,2013,Honda,35562,2.0,130,16395,20658,Glen Head,NY
133,2009,Chevrolet,100126,5.0,51,11500,18526,Kensington,CT
134,2008,Chevrolet,46201,5.0,39,14297,20708,Plymouth Meeting,PA
135,2012,Mercedes-Benz,22145,4.5,3,23450,27058,Franklin Square,NY
136,2008,Honda,68000,5.0,9,7800,11194,Brooklyn,NY
137,2013,Ford,34138,4.0,18,18892,23836,Kingston,NY
138,2009,Audi,118012,5.0,3,6850,10408,Oakland Gardens,NY
139,2013,Volkswagen,11800,3.0,36,9995,13520,Naugatuck,CT
140,2011,Audi,70968,4.5,6,20997,26161,Florham Park,NJ
141,2013,Subaru,17416,4.0,10,16500,19984,Long Island City,NY
142,2009,Mercedes-Benz,85840,4.0,49,18895,25663,Somerville,NJ
143,2011,Hyundai,88279,5.0,106,9994,13373,Kingston,NY
144,2013,Chevrolet,52353,3.0,10,10999,14951,Jersey City,NJ
145,2005,Chevrolet,75332,4.5,381,6995,15239,Waterbury,CT
146,2013,Buick,93212,3.0,29,17895,23372,Woodbridge,NJ
147,2012,Honda,74375,2.5,56,16563,21333,Jamaica,NY
148,2014,Ford,15231,2.5,1,20995,27105,Bronx,NY
149,2013,Honda,48509,2.5,13,10995,14462,Jamaica,NY
150,2013,Infiniti,69901,4.5,157,21549,26807,Parsippany,NJ
151,2009,Toyota,101532,1.0,27,7495,11996,Brooklyn,NY
152,2012,Honda,29930,1.0,77,12988,16128,Brooklyn,NY
153,2013,Chevrolet,40315,4.0,52,16347,20287,CORLANDT MANOR,NY
154,2013,Mercedes-Benz,16505,3.0,21,19998,24649,Jamaica,NY
155,2009,Jeep,60410,4.0,7,10872,14572,Manahawkin,NJ
156,2013,Buick,32375,4.5,59,16588,20457,East Windsor,NJ
157,2010,Ford,86169,3.0,162,10500,15106,Newark,NJ
158,2011,Mercedes-Benz,25366,3.0,235,25995,31342,Hasbrouck Heights,NJ
159,2016,Chevrolet,5800,3.0,21,21995,28535,Naugatuck,CT
160,2008,BMW,122251,1.5,312,5999,10535,Brooklyn,NY
161,2013,Ford,20605,4.5,35,15942,21320,Carlstadt,NJ
162,2010,Nissan,61501,5.0,50,15277,19202,Egg Harbor Township,NJ
163,2014,Mazda,21745,4.0,331,14900,18478,Philadelphia,PA
164,2012,Dodge,56711,3.0,45,9995,13801,Queens Village,NY
165,2008,Mercedes-Benz,100567,2.5,77,11999,17782,Brooklyn,NY
166,2006,Acura,96500,5.0,57,6600,9903,Brooklyn,NY
167,2009,Mercedes-Benz,87686,3.5,204,41995,51973,Elmhurst,NY
168,2009,Honda,70964,4.0,18,10995,14501,Jamaica,NY
169,2012,BMW,39109,4.0,58,17995,25249,Jamaica,NY
170,2008,GMC,121777,4.0,143,6995,10776,Elizabeth,NJ
171,2006,Cadillac,139271,4.0,205,6500,11860,Newark,NJ
172,2011,Jeep,93275,3.0,197,14995,19474,Brooklyn,NY
173,2010,Mercedes-Benz,56290,4.0,53,16994,21657,Hasbrouck Heights,NJ
174,2009,BMW,51543,3.5,8,14995,19521,Elmhurst,NY
175,2011,Nissan,37400,3.0,25,5995,9999,Naugatuck,CT
176,2011,BMW,81875,5.0,3,16500,21468,Oakland Gardens,NY
177,2016,Mercedes-Benz,1225,4.0,225,44989,56696,Long Island City,NY
178,2013,Audi,22098,3.0,78,17995,22271,Bayside,NY
179,2011,Hyundai,77068,3.5,20,6495,10079,Irvington,NJ
180,2006,Subaru,85886,5.0,14,8995,13957,Lindenhurst,NY
181,2011,Jeep,60792,3.5,37,16495,20815,Irvington,NJ
182,2013,Toyota,59346,3.5,241,9495,12755,Irvington,NJ
183,2013,Scion,25590,4.0,37,10977,14620,Little Falls,NJ
184,2009,MINI,93961,4.0,6,5395,8601,Newark,NJ
185,2007,Dodge,135602,4.0,44,3595,7582,Cinnaminson,NJ
186,2009,Audi,55786,5.0,21,14550,19171,Paterson,NJ
187,2014,BMW,20131,3.5,395,32890,39598,Great Neck,NY
188,2004,Ford,136328,4.5,38,9499,14543,Newburgh,NY
189,2012,Nissan,39459,5.0,44,8995,12924,Milford,CT
190,2013,Subaru,3107,3.0,15,14500,17672,Staten Island,NY
191,2013,Honda,37716,5.0,144,11990,14700,Freeport,NY
192,2014,Lexus,12000,3.5,91,29900,35754,Philadelphia,PA
193,2013,Acura,46279,5.0,3,14990,18925,Freeport,NY
194,2012,Honda,69256,5.0,3,17850,21805,Oakland Gardens,NY
195,2006,Acura,98060,5.0,3,5995,9225,Oakland Gardens,NY
196,2007,Acura,133082,3.5,61,5300,9265,Paoli,PA
197,2016,Hyundai,20389,3.0,3,9995,13911,Newark,NJ
198,2008,BMW,70285,3.0,1,17980,23481,Richmond Hill,NY
199,2013,BMW,44010,4.5,6,46994,55497,Florham Park,NJ
200,2013,Chevrolet,33067,4.0,152,20813,24942,Jamaica,NY
201,2013,Mercedes-Benz,63534,3.5,63,14995,19720,Woodside,NY
202,2009,Dodge,188968,5.0,3,5999,10847,Oakland Gardens,NY
203,2005,Lincoln,133768,4.5,372,1542,6200,Carlstadt,NJ
204,2009,Cadillac,125192,2.5,64,5999,10287,Brooklyn,NY
205,2008,Subaru,84434,5.0,95,9998,15114,Jamaica,NY
206,2008,Buick,110527,3.5,116,8995,13414,Springfield Gardens,NY
207,2016,Chevrolet,13401,5.0,1,24138,29775,Fairfield,NJ
208,2006,Honda,116630,3.5,4,8995,12917,Montgomeryville,PA
209,2011,GMC,107427,4.0,12,15990,20298,Jersey City,NJ
210,2014,Acura,27812,5.0,18,16996,19997,Brooklyn,NY
211,2014,Jeep,21180,4.0,18,20988,25063,Sayville,NY
212,2007,BMW,72290,4.0,28,8495,11956,Lodi,NJ
213,2014,Subaru,31323,3.5,53,12990,16115,Parsippany,NJ
214,2010,Chevrolet,61959,4.5,106,13205,16929,Milford,CT
215,2008,Dodge,117000,4.5,42,10995,15538,Belvidere,NJ
216,2013,Honda,33089,2.0,116,11496,14559,Glen Head,NY
217,2012,Nissan,56687,2.5,28,8995,13758,Jamaica,NY
218,2010,Acura,90000,5.0,11,12899,16575,Brooklyn,NY
219,2009,Mercedes-Benz,54589,5.0,10,22995,29582,Oceanside,NY
220,2013,Cadillac,17700,3.0,13,16995,21616,Naugatuck,CT
221,2015,Ford,13574,3.0,64,31995,45544,Butler,NJ
222,2010,Jeep,94596,4.0,11,15495,19525,Atlantic Highlands,NJ
223,2003,Mercedes-Benz,106773,5.0,3,4500,8066,Oakland Gardens,NY
224,2011,Chevrolet,49414,3.5,1,13995,18147,Ramsey,NJ
225,2012,Nissan,59146,4.0,1,8995,12280,West New York,NJ
226,2010,Toyota,84025,4.0,85,11691,14803,Jamaica,NY
227,2009,Subaru,95150,5.0,17,6500,9533,Danbury,CT
228,2013,GMC,50468,3.0,50,22995,27417,Middle Village,NY
229,2005,Jeep,73808,5.0,3,5700,9480,Oakland Gardens,NY
230,2013,Chevrolet,81214,3.0,139,17985,23504,Richmond Hill,NY
231,2009,Chevrolet,21608,4.0,18,7900,11153,Staten Island,NY
232,2003,Toyota,121000,3.0,1,1475,4371,Lansdowne,PA
233,2015,Subaru,66083,3.0,182,17995,21599,Wantagh,NY
234,2014,Chevrolet,32457,5.0,71,29950,33887,Doylestown,PA
235,2006,BMW,101000,3.0,13,5995,10145,Naugatuck,CT
236,2012,Ford,66430,3.0,303,7985,12114,Richmond Hill,NY
237,2011,Hyundai,74604,2.5,296,8995,12772,Jamaica,NY
238,2006,Ford,131000,4.0,64,2995,7273,Pen Argyl,PA
239,2014,Honda,35620,1.5,16,15999,19626,Brooklyn,NY
240,2005,Ford,155246,3.5,18,3495,6932,West Collingswood Heights,NJ
241,2014,Chevrolet,32454,4.0,152,21454,25798,Jamaica,NY
242,2013,Honda,24881,5.0,45,15999,19052,Centereach,NY
243,2014,BMW,61789,4.0,18,16995,23441,Jamaica,NY
244,2006,Nissan,92200,3.0,1,4200,7816,Bronx,NY
245,2015,Acura,19054,4.5,59,27995,31803,Greenwich,CT
246,2013,Honda,44638,4.0,11,9991,12822,Palisades Park,NJ
247,2013,Hyundai,52228,3.0,93,8990,12400,Linden,NJ
248,2007,Ford,147973,5.0,79,7900,11421,Eastampton,NJ
249,2012,Mercedes-Benz,38289,3.0,34,14995,19407,Bayside,NY
250,2014,Ford,40500,3.0,91,14995,19436,Naugatuck,CT
251,2010,Mazda,123551,4.5,1,3990,7023,Brick,NJ
252,2016,Cadillac,3868,4.0,148,32995,44422,Mount Holly,NJ
253,2014,Toyota,28700,3.0,35,18995,24329,Naugatuck,CT
254,2012,Chevrolet,71584,3.5,3,7000,10870,Bronx,NY
255,2010,Hyundai,55534,5.0,3,8991,12286,Bronx,NY
256,2013,Lexus,51394,4.0,14,18995,23756,Somerville,NJ
257,2005,Ford,154969,4.5,36,5690,11128,Philadelphia,PA
258,2009,Ford,53742,5.0,48,8900,12275,Copiague,NY
259,2011,BMW,35083,4.5,14,14995,18476,Brooklyn,NY
260,2008,Hummer,53499,2.0,47,14995,18410,Amityville,NY
261,2008,Cadillac,41311,3.5,94,10995,15869,Bronx,NY
262,2007,Nissan,84538,3.0,2,5891,10277,Bernardsville,NJ
263,2016,Chevrolet,28255,2.5,35,12896,17728,Jamaica,NY
264,2013,Infiniti,33127,4.0,42,20995,25289,Jamaica,NY
265,2013,Honda,42219,5.0,56,16990,20608,Freeport,NY
266,2014,Lexus,22270,3.5,101,26000,30860,Fairfield,CT
267,2015,Ford,11733,4.0,30,19421,23708,Palisades Park,NJ
268,2013,Nissan,48177,2.5,13,8652,13050,Jamaica,NY
269,2013,Ford,34067,3.5,23,11495,15177,Irvington,NJ
270,2013,MINI,35157,3.0,108,15995,20428,Bayside,NY
271,2006,Toyota,74468,5.0,3,6995,10503,Oakland Gardens,NY
272,2014,Honda,12675,4.0,296,21000,24398,Ewing,NJ
273,2009,Audi,68303,3.5,43,12990,18524,Brooklyn,NY
274,2011,Jeep,98173,4.0,16,9492,12329,Hasbrouck Heights,NJ
275,2014,Jeep,36233,4.0,51,12599,16112,Langhorne,PA
276,2015,Hyundai,34042,3.5,115,9495,12707,Woodside,NY
277,2005,Chevrolet,139309,3.5,1,7995,13063,Sussex,NJ
278,2011,BMW,37695,2.5,137,17995,22979,Morganville,NJ
279,2012,Honda,101327,3.5,16,14900,18843,Elizabeth,NJ
280,2011,Kia,114000,3.0,6,6995,10804,Naugatuck,CT
281,2012,Mercedes-Benz,27001,3.0,162,23895,28349,Lodi,NJ
282,2014,Jeep,59100,3.0,28,11995,15640,Naugatuck,CT
283,2011,Ford,46668,5.0,28,8000,11540,North Haven,CT
284,2014,Subaru,62221,3.0,11,18500,22955,Staten Island,NY
285,2014,Ford,48200,3.0,56,11995,16035,Naugatuck,CT
286,2010,Honda,118967,2.5,99,4999,9051,Brooklyn,NY
287,2011,Kia,78937,3.0,113,8258,11942,Nanuet,NY
288,2014,Lexus,25097,3.5,345,28995,34441,Elmhurst,NY
289,2013,Nissan,49103,4.5,14,19775,24818,Kingston,NY
290,2012,Nissan,112070,1.0,10,7723,11909,Hawthorne,NJ
291,2013,Chevrolet,59100,3.0,97,11995,15762,Naugatuck,CT
292,2009,Chevrolet,75000,5.0,22,6995,10451,Bally,PA
293,2013,Kia,20557,3.5,123,12900,16639,Hillside,NJ
294,2013,Mercedes-Benz,22420,3.0,26,17995,22989,Bayside,NY
295,2016,Nissan,17301,4.5,21,14995,22998,Woodside,NY
296,2015,Jeep,7200,4.0,1,29990,35050,Summit,NJ
297,2013,Cadillac,45787,3.0,50,15500,20202,Middle Village,NY
298,2012,Nissan,61743,4.5,2,7995,11872,Brooklyn,NY
299,2013,Kia,25800,3.0,63,12495,15908,Naugatuck,CT
300,2013,Honda,41550,2.0,4,10795,13759,Glen Head,NY
301,2014,Hyundai,8394,1.5,7,11498,15191,Long Island City,NY
302,2008,Toyota,74043,5.0,22,6498,9385,Kingston,NY
303,2014,Mercedes-Benz,16337,3.0,26,28998,35052,Jamaica,NY
304,2007,Honda,111823,5.0,1,4000,7152,Paterson,NJ
305,2007,Honda,110610,1.0,196,6999,10656,Brooklyn,NY
306,2013,Nissan,54337,4.0,71,11494,15541,Jamaica,NY
307,2012,Toyota,60999,4.5,78,18295,22431,Teterboro,NJ
308,2013,GMC,62263,4.0,42,20999,25086,Trevose,PA
309,2008,Nissan,76564,4.0,25,11995,18237,Philadelphia,PA
310,2014,Jeep,30000,3.0,1,14000,18722,Saugerties,NY
311,2013,Mercedes-Benz,20173,3.5,24,19895,24271,Great Neck,NY
312,2015,Ford,43923,3.0,1,16995,21987,Middle Village,NY
313,2008,Saturn,126796,4.0,15,5500,9040,Bronx,NY
314,2013,Toyota,69800,3.0,70,10495,14595,Naugatuck,CT
315,1996,Porsche,28854,4.5,44,129995,167939,West Chester,PA
316,2010,Acura,31744,5.0,24,13500,16789,South Plainfield,NJ
317,2013,Honda,25100,3.0,48,16995,20983,Naugatuck,CT
318,2008,Nissan,127900,3.0,55,8995,13361,Naugatuck,CT
319,2013,Ford,82429,4.5,283,13999,18257,East Haven,CT
320,2011,Audi,48831,5.0,99,23996,28420,Brooklyn,NY
321,2012,Toyota,103771,5.0,68,17992,23110,Wappingers Falls,NY
322,2014,Subaru,28470,4.0,220,16995,20233,Roslyn,NY
323,2013,Chrysler,46828,4.5,80,8500,11886,Bethlehem,PA
324,2012,Mazda,48448,4.5,7,15500,19055,Parsippany,NJ
325,2014,Audi,17261,5.0,8,24499,29116,Amityville,NY
326,2013,Dodge,58300,3.0,55,7995,11500,Naugatuck,CT
327,2012,Nissan,76200,3.0,31,8495,12909,Naugatuck,CT
328,2013,Chevrolet,40395,4.0,21,9995,12909,Allentown,PA
329,2013,BMW,46089,3.0,56,25775,33275,Springfield,NJ
330,2016,BMW,6075,4.5,1,38590,44426,Freehold,NJ
331,2015,Subaru,59744,3.5,77,15000,18304,Cherry Hill,NJ
332,2007,Cadillac,76217,4.5,44,15990,21141,Feasterville Trevose,PA
333,2012,Chrysler,64233,3.0,325,5995,10362,Hackettstown,NJ
334,2013,Toyota,24466,3.5,191,16900,20696,Elmhurst,NY
335,2013,Honda,34479,5.0,191,10990,13541,Freeport,NY
336,2013,Honda,24900,3.0,6,10495,13407,Naugatuck,CT
337,2014,Honda,40606,5.0,93,10495,13437,Milford,CT
338,2012,Audi,25962,4.0,15,29994,35681,Wynnewood,PA
339,2013,Volkswagen,28672,4.5,68,9742,12732,Carlstadt,NJ
340,2011,Hyundai,81750,3.5,44,8988,12658,Paterson,NJ
341,2013,Ford,32828,4.0,172,22995,27921,Red Bank,NJ
342,2010,Hyundai,51329,4.0,34,9800,13093,Silverdale,PA
343,2014,Tesla,23400,5.0,20,49000,56851,Berkeley Heights,NJ
344,2010,GMC,121403,4.5,41,8995,12968,Clifton,NJ
345,2011,Cadillac,46036,4.0,94,14995,19102,Freeport,NY
346,2014,Ford,56784,3.5,23,10495,14203,Irvington,NJ
347,2016,Ford,13300,3.0,13,12995,18151,Naugatuck,CT
348,2015,Nissan,20422,4.5,29,10995,14023,Woodside,NY
349,2007,Honda,130362,5.0,334,6759,9753,Hackettstown,NJ
350,2014,Kia,69354,4.0,102,16272,20732,Manahawkin,NJ
351,2015,Buick,10940,4.0,296,19995,26145,North Bergen,NJ
352,2009,Mercedes-Benz,65280,4.0,283,12889,16577,Great Neck,NY
353,2006,Cadillac,87338,5.0,3,4850,8595,Oakland Gardens,NY
354,2013,Infiniti,26225,3.0,4,18995,23398,South Hackensack,NJ
355,2013,Hyundai,32865,3.0,2,16999,21303,Staten Island,NY
356,2013,Nissan,34777,4.0,64,21999,27612,Norristown,PA
357,2011,Honda,48798,2.0,29,13499,17219,Glen Head,NY
358,2010,Lincoln,83699,4.0,108,7995,11421,South Hackensack,NJ
359,2013,BMW,33481,4.5,106,26994,32618,Florham Park,NJ
360,2015,Jeep,33987,3.0,16,21990,26957,Woodside,NY
361,2010,Volkswagen,94140,2.0,70,5995,8752,Lindenhurst,NY
362,2011,MINI,35875,5.0,85,8995,12244,Lodi,NJ
363,2012,Toyota,78456,1.0,45,18995,23778,Brooklyn,NY
364,2013,Ford,33019,3.0,191,11494,15243,Nanuet,NY
365,2014,Jeep,22680,5.0,91,25995,29956,New York,NY
366,2016,BMW,12326,3.5,50,36990,45567,Floral Park,NY
367,2011,Kia,68144,4.0,46,8999,12426,Hasbrouck Heights,NJ
368,2016,Mazda,7765,3.5,27,18500,21604,Ozone Park,NY
369,2006,Chevrolet,162249,4.0,59,6999,11307,Levittown,PA
370,2011,Hyundai,30521,5.0,2,7995,11005,Valley Stream,NY
371,2013,Ford,69580,3.5,1,26990,32866,Lumberton,NJ
372,2013,Dodge,90400,3.0,41,5995,9651,Naugatuck,CT
373,2011,Buick,98562,2.5,36,11999,16679,Brooklyn,NY
374,2014,Toyota,23958,4.0,78,22900,26673,Philadelphia,PA
375,2013,Hyundai,73094,3.0,4,9700,13115,Staten Island,NY
376,2013,Kia,35275,2.5,99,9999,13541,Brooklyn,NY
377,2013,Ford,38349,4.0,32,20590,24800,Summit,NJ
378,2014,Mercedes-Benz,7954,4.0,69,30777,36571,Hillside,NJ
379,2014,Dodge,46819,3.0,29,11995,16226,Middle Village,NY
380,2015,Subaru,14163,4.0,23,19972,23824,Manahawkin,NJ
381,2008,BMW,81300,5.0,3,12750,16585,Oakland Gardens,NY
382,2008,Honda,86542,3.5,107,6995,10253,Springfield Gardens,NY
383,2011,Hyundai,84067,2.5,102,9995,13269,Flemington,NJ
384,2015,Infiniti,16969,3.5,105,36700,42788,West Haven,CT
385,2007,Audi,76954,3.0,6,10980,15840,Richmond Hill,NY
386,2013,Acura,24625,5.0,36,15795,19165,Brooklyn,NY
387,2013,Mazda,62204,3.5,16,7995,10976,Parsippany,NJ
388,2006,Subaru,150290,5.0,85,5999,9086,Watertown,CT
389,2006,Jeep,112900,3.0,6,5995,10166,Naugatuck,CT
390,2007,Nissan,68983,3.5,3,3540,7050,Riverdale,NJ
391,2005,Chevrolet,193715,5.0,49,3500,7666,East Stroudsburg,PA
392,2010,Audi,92421,3.5,28,10495,16733,Woodside,NY
393,2015,Jeep,42131,3.5,1,29998,36005,East Brunswick,NJ
394,2015,Audi,28185,4.0,118,26000,29714,Edison,NJ
395,2004,MINI,104912,5.0,27,2995,5911,Glassboro,NJ
396,2013,Honda,45743,3.0,64,14980,18088,Long Island City,NY
397,2007,Acura,146200,3.0,21,3995,8055,Naugatuck,CT
398,2009,Infiniti,95600,3.0,76,9995,13485,Naugatuck,CT
399,2013,Toyota,62099,4.0,67,15975,20021,South River,NJ
400,2011,Ram,43123,3.0,6,22990,28412,Paramus,NJ
